zpid,address,price,beds,baths,area,latitude,longitude,statusText,soldPrice,detailUrl,imgSrc,brokerName,zestimate,zestimateHigh,zestimateLow,taxAssessedValue,lotArea
9236596,"1233 N West St, Carlisle, PA 17013",,4.0,2.0,1761.0,40.21643,-77.19148,Sold,"$181,000",https://www.zillow.com/homedetails/1233-N-West-St-Carlisle-PA-17013/9236596_zpid/,https://photos.zillowstatic.com/fp/8e1b0a249c279226a901d730521c6e17-p_e.jpg,Coldwell Banker Realty,197000.0,,,145400.0,9583.0
9233969,"133 W South St, Carlisle, PA 17013",,2.0,1.0,1030.0,40.19919,-77.19288,Sold,"$180,000",https://www.zillow.com/homedetails/133-W-South-St-Carlisle-PA-17013/9233969_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.199188232421875,-77.19287872314453&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=W_xZ6u0T7sNb4RRwodd0sKk7zSg=",,196100.0,,,130900.0,7405.0
9285953,"1464 Walnut Bottom Rd, Carlisle, PA 17015",,2.0,1.0,1072.0,40.171238,-77.230705,Sold,"$195,500",https://www.zillow.com/homedetails/1464-Walnut-Bottom-Rd-Carlisle-PA-17015/9285953_zpid/,https://photos.zillowstatic.com/fp/c21574439ccdfe1746b85e49cc045b13-p_e.jpg,Berkshire Hathaway HomeServices Homesale Realty,213400.0,,,111800.0,0.28000459136822775
9236033,"169 W North St, Carlisle, PA 17013",,3.0,1.0,1408.0,40.20502,-77.19303,Sold,"$190,000",https://www.zillow.com/homedetails/169-W-North-St-Carlisle-PA-17013/9236033_zpid/,https://photos.zillowstatic.com/fp/38305ca918eef58d6de8f6637ce4a6fb-p_e.jpg,"Right Move Realty, LLC",207700.0,,,74300.0,2178.0
63668298,"13 Carter Pl, Carlisle, PA 17013",,2.0,2.5,1344.0,40.182663,-77.19074,Sold,"$195,000",https://www.zillow.com/homedetails/13-Carter-Pl-Carlisle-PA-17013/63668298_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.18266296386719,-77.19074249267578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=dbsI_zE0vsmIUX2k0-ThX92F164=",,213000.0,,,120400.0,
9285185,"602 Mill Race Ct, Carlisle, PA 17013",,2.0,2.0,1073.0,40.19252,-77.18479,Sold,"$180,000",https://www.zillow.com/homedetails/602-Mill-Race-Ct-Carlisle-PA-17013/9285185_zpid/,https://photos.zillowstatic.com/fp/56b4f18b4bec3055da99ed2d30a59b43-p_e.jpg,Keller Williams of Central PA,197000.0,,,119300.0,
9232943,"157 E Penn St, Carlisle, PA 17013",,3.0,2.0,1366.0,40.20514,-77.1844,Sold,"$187,500",https://www.zillow.com/homedetails/157-E-Penn-St-Carlisle-PA-17013/9232943_zpid/,https://photos.zillowstatic.com/fp/23daffda296e11bc86abc19cb1775c17-p_e.jpg,Berkshire Hathaway HomeServices Homesale Realty,205200.0,,,107300.0,2614.0
9297351,"257 Allen Rd, Carlisle, PA 17013",,3.0,1.5,1232.0,40.192856,-77.24138,Sold,"$185,000",https://www.zillow.com/homedetails/257-Allen-Rd-Carlisle-PA-17013/9297351_zpid/,https://photos.zillowstatic.com/fp/56ec22ba0214dd3b254943ea012e9441-p_e.jpg,,236600.0,,,140400.0,0.3399908172635445
9233218,"259 E Louther St, Carlisle, PA 17013",,3.0,1.0,1258.0,40.20273,-77.18239,Sold,"$200,000",https://www.zillow.com/homedetails/259-E-Louther-St-Carlisle-PA-17013/9233218_zpid/,https://photos.zillowstatic.com/fp/dc48b0a9fc13c9229ce6cba19ae98965-p_e.jpg,"EXP Realty, LLC",219400.0,,,135600.0,5227.0
9274188,"1873 Spring Rd, Carlisle, PA 17013",,2.0,1.0,891.0,40.23073,-77.1794,Sold,"$200,000",https://www.zillow.com/homedetails/1873-Spring-Rd-Carlisle-PA-17013/9274188_zpid/,https://photos.zillowstatic.com/fp/c7a161a17fef364906d1718724e723a7-p_e.jpg,Berkshire Hathaway HomeServices Homesale Realty,219700.0,,,124900.0,10019.0
9286130,"5 Thornhill Ct, Carlisle, PA 17015",,2.0,2.0,1291.0,40.17552,-77.20701,Sold,"$200,000",https://www.zillow.com/homedetails/5-Thornhill-Ct-Carlisle-PA-17015/9286130_zpid/,https://photos.zillowstatic.com/fp/61211f9a7bd97589c5779b88e2a8b593-p_e.jpg,Century 21 A Better Way,221900.0,,,165100.0,6970.0
9234922,"425 Walnut Bottom Rd, Carlisle, PA 17013",,3.0,1.0,1144.0,40.191757,-77.20166,Sold,"$179,000",https://www.zillow.com/homedetails/425-Walnut-Bottom-Rd-Carlisle-PA-17013/9234922_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.19175720214844,-77.20166015625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=H8V8AcYyGJJOENQfEWZocYMeKqI=",,254900.0,,,136300.0,0.3399908172635445
9272888,"35 Partridge Cir, Carlisle, PA 17013",,2.0,2.0,1188.0,40.2426,-77.17684,Sold,"$183,000",https://www.zillow.com/homedetails/35-Partridge-Cir-Carlisle-PA-17013/9272888_zpid/,https://photos.zillowstatic.com/fp/18b37ad93ca052451f8dbbd3d7ded6c4-p_e.jpg,Dream Home Realty,203300.0,,,135900.0,4356.0
9273485,"1832 Mary Ln, Carlisle, PA 17013",,3.0,2.0,1620.0,40.23131,-77.19046,Sold,"$183,000",https://www.zillow.com/homedetails/1832-Mary-Ln-Carlisle-PA-17013/9273485_zpid/,https://photos.zillowstatic.com/fp/8c573773acc34d53a7dc6ed9de183cd8-p_e.jpg,Howard Hanna Company-Carlisle,203600.0,,,129300.0,2614.0
9234091,"46 W South St, Carlisle, PA 17013",,4.0,2.0,1521.0,40.19841,-77.19099,Sold,"$198,048",https://www.zillow.com/homedetails/46-W-South-St-Carlisle-PA-17013/9234091_zpid/,https://photos.zillowstatic.com/fp/9d1160a8522f3de8fa0629c059947d1f-p_e.jpg,Real Estate Excel,222900.0,,,138700.0,3920.0
9274610,"101 Marbeth Ave, Carlisle, PA 17013",,3.0,1.0,1000.0,40.21796,-77.17158,Sold,"$180,000",https://www.zillow.com/homedetails/101-Marbeth-Ave-Carlisle-PA-17013/9274610_zpid/,https://photos.zillowstatic.com/fp/c5eb4b85a146dc7949d4615ec456923d-p_e.jpg,RE/MAX 1st Advantage,216300.0,,,121000.0,10019.0
9236681,"933 N Pitt St, Carlisle, PA 17013",,3.0,2.0,1344.0,40.213,-77.18964,Sold,"$187,000",https://www.zillow.com/homedetails/933-N-Pitt-St-Carlisle-PA-17013/9236681_zpid/,https://photos.zillowstatic.com/fp/3dde6b1d6eb1ec790c0a2ed338077552-p_e.jpg,Century 21 A Better Way,210900.0,,,102400.0,6534.0
9286423,"960 Forge Rd, Carlisle, PA 17015",,3.0,1.0,1161.0,40.18437,-77.15686,Sold,"$195,000",https://www.zillow.com/homedetails/960-Forge-Rd-Carlisle-PA-17015/9286423_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.18436813354492,-77.1568603515625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=4Qf34HqHW-PbyVagFOb6fKR6lkk=",,252100.0,,,164500.0,0.36999540863177227
9286058,"23 Greenfield Dr, Carlisle, PA 17015",,2.0,1.0,1270.0,40.17703,-77.20381,Sold,"$192,000",https://www.zillow.com/homedetails/23-Greenfield-Dr-Carlisle-PA-17015/9286058_zpid/,https://photos.zillowstatic.com/fp/c48a355b19cbe5d78bf9ad8fab185661-p_e.jpg,Coldwell Banker Realty,230200.0,,,158300.0,5227.0
9237160,"130 B St, Carlisle, PA 17013",,3.0,1.0,1320.0,40.20917,-77.19136,Sold,"$177,000",https://www.zillow.com/homedetails/130-B-St-Carlisle-PA-17013/9237160_zpid/,https://photos.zillowstatic.com/fp/85a9e855ca492485dc25c34cf073ac2a-p_e.jpg,Coldwell Banker Realty,207900.0,,,123900.0,3920.0
9265225,"35 N Middlesex Rd, Carlisle, PA 17013",,3.0,2.0,1500.0,40.23441,-77.14135,Sold,"$200,000",https://www.zillow.com/homedetails/35-N-Middlesex-Rd-Carlisle-PA-17013/9265225_zpid/,https://photos.zillowstatic.com/fp/33b9249c630d217aa02c808af54438c9-p_e.jpg,,231900.0,,,112200.0,0.2799816345270891
9233206,"111 N East St, Carlisle, PA 17013",,3.0,1.0,1648.0,40.20296,-77.18389,Sold,"$199,900",https://www.zillow.com/homedetails/111-N-East-St-Carlisle-PA-17013/9233206_zpid/,https://photos.zillowstatic.com/fp/a5768ae63671f333eb86660b9c32332a-p_e.jpg,Century 21 Realty Services,226300.0,,,154600.0,7405.0
9237271,"218 A St, Carlisle, PA 17013",,3.0,2.0,1921.0,40.20833,-77.19354,Sold,"$183,000",https://www.zillow.com/homedetails/218-A-St-Carlisle-PA-17013/9237271_zpid/,https://photos.zillowstatic.com/fp/be5d107e68e2ee9900b84d7c25dd56a7-p_e.jpg,Coldwell Banker Realty,216100.0,,,119800.0,3485.0
9274887,"54 Greystone Rd, Carlisle, PA 17013",,3.0,1.0,1130.0,40.20018,-77.16687,Sold,"$200,000",https://www.zillow.com/homedetails/54-Greystone-Rd-Carlisle-PA-17013/9274887_zpid/,https://photos.zillowstatic.com/fp/5bfa1ef1cceb9532b1adebe20a945c61-p_e.jpg,Coldwell Banker Realty,231600.0,,,134100.0,7841.0
9274645,"927 Hamilton St, Carlisle, PA 17013",,3.0,1.5,1246.0,40.216255,-77.17426,Sold,"$200,000",https://www.zillow.com/homedetails/927-Hamilton-St-Carlisle-PA-17013/9274645_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.21625518798828,-77.17426300048828&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=OkKZycmmLhrT2FWE0gZHaBTHCOI=",,240200.0,,,138400.0,0.4599862258953168
9285081,"6 Otto Ave, Carlisle, PA 17013",,2.0,1.5,1176.0,40.199493,-77.170944,Sold,"$180,000",https://www.zillow.com/homedetails/6-Otto-Ave-Carlisle-PA-17013/9285081_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.199493408203125,-77.17094421386719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=_1uFs0PpSY47IsPGf8C1LeQdP80=",,219400.0,,,148900.0,5227.0
68349704,"47 Pine St, Carlisle, PA 17013",,2.0,3.0,1320.0,40.19428,-77.17091,Sold,"$185,000",https://www.zillow.com/homedetails/47-Pine-St-Carlisle-PA-17013/68349704_zpid/,https://photos.zillowstatic.com/fp/7698bea24c9a10bc844a4fa9db68d4d2-p_e.jpg,Iron Valley Real Estate of Central PA,216400.0,,,142200.0,2614.0
9276215,"1863 Walnut Bottom Rd, Newville, PA 17241",,3.0,1.0,1518.0,40.158115,-77.24881,Sold,"$175,900",https://www.zillow.com/homedetails/1863-Walnut-Bottom-Rd-Newville-PA-17241/9276215_zpid/,https://photos.zillowstatic.com/fp/22ead71e5e69f3208968ef3f52d00ba0-p_e.jpg,"Sterling Property Management, Inc..",197300.0,,,91900.0,5227.0
9265266,"111 Fairview Dr, Carlisle, PA 17013",,2.0,1.0,792.0,40.22428,-77.16208,Sold,"$191,500",https://www.zillow.com/homedetails/111-Fairview-Dr-Carlisle-PA-17013/9265266_zpid/,https://photos.zillowstatic.com/fp/99ae55ee240a049f856a73b267e5ce34-p_e.jpg,Iron Valley Real Estate of Central PA,212400.0,,,99800.0,10454.0
54784786,"33 Courtyard Dr, Carlisle, PA 17013",,3.0,3.0,1640.0,40.21783,-77.19308,Sold,"$200,000",https://www.zillow.com/homedetails/33-Courtyard-Dr-Carlisle-PA-17013/54784786_zpid/,https://photos.zillowstatic.com/fp/e96d648f59936f1477f2d7797a4c9fdd-p_e.jpg,Iron Valley Real Estate of Central PA,224600.0,,,146200.0,
9272905,"56 Partridge Cir, Carlisle, PA 17013",,2.0,3.0,1328.0,40.24199,-77.17642,Sold,"$195,000",https://www.zillow.com/homedetails/56-Partridge-Cir-Carlisle-PA-17013/9272905_zpid/,https://photos.zillowstatic.com/fp/ed8c8ab7dc059345e7f5948897c362d8-p_e.jpg,Iron Valley Real Estate of Central PA,217700.0,,,131100.0,2614.0
9273134,"1934 Reservoir Dr, Carlisle, PA 17013",,3.0,2.0,1368.0,40.23458,-77.18475,Sold,"$180,000",https://www.zillow.com/homedetails/1934-Reservoir-Dr-Carlisle-PA-17013/9273134_zpid/,https://photos.zillowstatic.com/fp/f94ca257293d235acde694c01be03a88-p_e.jpg,Century 21 A Better Way,242700.0,,,154000.0,0.31000918273645545
9285806,"131 Strayer Dr, Carlisle, PA 17013",,2.0,2.0,1050.0,40.17869,-77.204,Sold,"$195,500",https://www.zillow.com/homedetails/131-Strayer-Dr-Carlisle-PA-17013/9285806_zpid/,https://photos.zillowstatic.com/fp/33098ff5f0577bb2c8380ac1ad6ce67d-p_e.jpg,"Sterling Property Management, Inc..",224900.0,,,141000.0,
9236843,"128 E St, Carlisle, PA 17013",,3.0,2.0,1032.0,40.2121,-77.19086,Sold,"$191,000",https://www.zillow.com/homedetails/128-E-St-Carlisle-PA-17013/9236843_zpid/,https://photos.zillowstatic.com/fp/d9c05803f5de7ae1988caad47b16d9c8-p_e.jpg,Keller Williams of Central PA,221900.0,,,121300.0,7841.0
9274908,"859 E Louther St, Carlisle, PA 17013",,2.0,1.0,1176.0,40.20199,-77.17099,Sold,"$192,699",https://www.zillow.com/homedetails/859-E-Louther-St-Carlisle-PA-17013/9274908_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.201988220214844,-77.17098999023438&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=fQbgSP6vjhsovIh9IrEgASf01SY=",,251900.0,,,164700.0,0.9899908172635445
54784784,"29 Courtyard Dr, Carlisle, PA 17013",,3.0,3.0,1640.0,40.21802,-77.19272,Sold,"$192,000",https://www.zillow.com/homedetails/29-Courtyard-Dr-Carlisle-PA-17013/54784784_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.218021392822266,-77.19271850585938&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=DO_3YA7Ti69YfFbaiZeGz1-27vo=",Non Subscribing Office,228900.0,,,146200.0,
9273149,"127 Lakeview Dr, Carlisle, PA 17013",,3.0,2.0,1210.0,40.236023,-77.1823,Sold,"$188,000",https://www.zillow.com/homedetails/127-Lakeview-Dr-Carlisle-PA-17013/9273149_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.23602294921875,-77.18229675292969&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=y4AuZRqf1wx0f9ej84nkYHSL8mE=",,256700.0,,,137000.0,0.2599862258953168
9236588,"146 Spring Rd, Carlisle, PA 17013",,2.0,1.0,1368.0,40.21193,-77.18752,Sold,"$200,000",https://www.zillow.com/homedetails/146-Spring-Rd-Carlisle-PA-17013/9236588_zpid/,https://photos.zillowstatic.com/fp/0cf5732615a3c0ce6d2e92b96a71b1e1-p_e.jpg,Coldwell Banker Realty,221500.0,,,122800.0,9148.0
9273393,"118 Virginia Ave, Carlisle, PA 17013",,3.0,2.0,1920.0,40.23166,-77.18635,Sold,"$176,000",https://www.zillow.com/homedetails/118-Virginia-Ave-Carlisle-PA-17013/9273393_zpid/,https://photos.zillowstatic.com/fp/e9d261a362b1133ea808dbf44c9a7c58-p_e.jpg,Iron Valley Real Estate of Central PA,213300.0,,,126300.0,7405.0
68347777,"152 W North St, Carlisle, PA 17013",,3.0,2.0,1440.0,40.20464,-77.19263,Sold,"$180,000",https://www.zillow.com/homedetails/152-W-North-St-Carlisle-PA-17013/68347777_zpid/,https://photos.zillowstatic.com/fp/2f9efbc056c26c5eba7947784fabb806-p_e.jpg,RE/MAX 1st Advantage,208100.0,,,120900.0,3049.0
9235177,"313 W Ridge St, Carlisle, PA 17013",,3.0,2.0,1596.0,40.1907,-77.19774,Sold,"$176,900",https://www.zillow.com/homedetails/313-W-Ridge-St-Carlisle-PA-17013/9235177_zpid/,https://photos.zillowstatic.com/fp/ac63f53124dc228fdd5f6a16d889e5cf-p_e.jpg,Keller Williams of Central PA,216200.0,,,123700.0,5227.0
63668235,"5 Strawberry Dr, Carlisle, PA 17013",,2.0,2.0,1080.0,40.180923,-77.1949,Sold,"$187,900",https://www.zillow.com/homedetails/5-Strawberry-Dr-Carlisle-PA-17013/63668235_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.18092346191406,-77.19490051269531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=7k6_1UEktyQ0hCVQK6f7qHw6IU4=",,217500.0,,,144900.0,
63668371,"16 Abbey Ct, Carlisle, PA 17015",,2.0,1.0,1080.0,40.179478,-77.15426,Sold,"$182,900",https://www.zillow.com/homedetails/16-Abbey-Ct-Carlisle-PA-17015/63668371_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.17947769165039,-77.15425872802734&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=hUNt9VhBRuj3rGPq4mHYcjOwOi8=",,196700.0,,,120100.0,2178.0
9235920,"602 W Louther St, Carlisle, PA 17013",,3.0,1.0,1392.0,40.20414,-77.20332,Sold,"$190,000",https://www.zillow.com/homedetails/602-W-Louther-St-Carlisle-PA-17013/9235920_zpid/,https://photos.zillowstatic.com/fp/ea918bc96939581aa570a88e7f80afd3-p_e.jpg,Keller Williams of Central PA,213200.0,,,116400.0,2178.0
2062158450,"16 Abbey Ct #16, Carlisle, PA 17015",,2.0,2.0,1080.0,40.17874,-77.15523,Sold,"$182,900",https://www.zillow.com/homedetails/16-Abbey-Ct-16-Carlisle-PA-17015/2062158450_zpid/,https://photos.zillowstatic.com/fp/59e7c86fe4438764593d65a2963e7285-p_e.jpg,REMAX PRESTIGE,206500.0,,,,2178.0
9236320,"1032 Northfield Dr, Carlisle, PA 17013",,3.0,3.0,1344.0,40.215694,-77.199135,Sold,"$180,500",https://www.zillow.com/homedetails/1032-Northfield-Dr-Carlisle-PA-17013/9236320_zpid/,https://photos.zillowstatic.com/fp/be905ce515ea94024eabbf85ad36c764-p_e.jpg,,223500.0,,,135800.0,4356.0
92379732,"7 Parkview Dr, Carlisle, PA 17013",,3.0,3.0,1687.0,40.20579,-77.1793,Sold,"$200,000",https://www.zillow.com/homedetails/7-Parkview-Dr-Carlisle-PA-17013/92379732_zpid/,https://photos.zillowstatic.com/fp/925e2b19b39d7813fb90505cb5719052-p_e.jpg,Keller Williams of Central PA,254400.0,,,163000.0,3485.0
88958509,"114 N East St, Carlisle, PA 17013",,3.0,2.0,1440.0,40.2031,-77.1843,Sold,"$190,000",https://www.zillow.com/homedetails/114-N-East-St-Carlisle-PA-17013/88958509_zpid/,https://photos.zillowstatic.com/fp/899cd4edc4ebc041b712e1df01a703da-p_e.jpg,JAK Real Estate,224400.0,,,152600.0,2178.0
63667740,"66 Courtyard Dr, Carlisle, PA 17013",,3.0,3.0,1640.0,40.217094,-77.194786,Sold,"$189,000",https://www.zillow.com/homedetails/66-Courtyard-Dr-Carlisle-PA-17013/63667740_zpid/,https://photos.zillowstatic.com/fp/a85ea2cfa6044b60e98b3a951690a889-p_e.jpg,,227500.0,,,153900.0,
63667735,"68 Courtyard Dr, Carlisle, PA 17013",,3.0,3.0,1640.0,40.21727,-77.19527,Sold,"$185,000",https://www.zillow.com/homedetails/68-Courtyard-Dr-Carlisle-PA-17013/63667735_zpid/,https://photos.zillowstatic.com/fp/a6bb22cc403f45e8a78c9452741362bb-p_e.jpg,Berkshire Hathaway HomeServices Homesale Realty,225900.0,,,153900.0,
9274447,"5 Channel Dr, Carlisle, PA 17013",,4.0,2.0,1927.0,40.2243,-77.19105,Sold,"$199,000",https://www.zillow.com/homedetails/5-Channel-Dr-Carlisle-PA-17013/9274447_zpid/,https://photos.zillowstatic.com/fp/e50fc375d6ab8f1b2deb311c29ace16f-p_e.jpg,Century 21 A Better Way,275100.0,,,146600.0,0.6600091827364555
9236679,"120 G St, Carlisle, PA 17013",,5.0,2.0,2110.0,40.214115,-77.19009,Sold,"$185,000",https://www.zillow.com/homedetails/120-G-St-Carlisle-PA-17013/9236679_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.214115142822266,-77.1900863647461&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=rpuTX5SVSNgRLnjHkFy2zZja3RQ=",,299600.0,,,167200.0,0.2799816345270891
9272528,"755 Longs Gap Rd, Carlisle, PA 17013",,3.0,1.0,1160.0,40.23914,-77.20207,Sold,"$195,000",https://www.zillow.com/homedetails/755-Longs-Gap-Rd-Carlisle-PA-17013/9272528_zpid/,https://photos.zillowstatic.com/fp/36412e2b89b25095ced696d9e5939570-p_e.jpg,RE/MAX 1st Advantage,236400.0,,,137500.0,0.41999540863177226
9274040,"1678 Quail Dr, Carlisle, PA 17013",,3.0,3.0,1224.0,40.22977,-77.18609,Sold,"$180,000",https://www.zillow.com/homedetails/1678-Quail-Dr-Carlisle-PA-17013/9274040_zpid/,https://photos.zillowstatic.com/fp/836747f430961a7e30182266839f13d5-p_e.jpg,Keller Williams of Central PA,208600.0,,,108200.0,5663.0
9272260,"131 Faith Cir, Carlisle, PA 17013",,3.0,2.0,1527.0,40.25044,-77.17808,Sold,"$176,900",https://www.zillow.com/homedetails/131-Faith-Cir-Carlisle-PA-17013/9272260_zpid/,https://photos.zillowstatic.com/fp/2ba29959b435a799b124606f3321f7ca-p_e.jpg,"EXP Realty, LLC",230700.0,,,125900.0,0.31000918273645545
68349135,"118 Brighton Dr, Carlisle, PA 17015",,2.0,1.0,896.0,40.17641,-77.21308,Sold,"$187,000",https://www.zillow.com/homedetails/118-Brighton-Dr-Carlisle-PA-17015/68349135_zpid/,https://photos.zillowstatic.com/fp/e68d314226fb217993859765f1f5a7f4-p_e.jpg,Coldwell Banker Realty,212300.0,,,130700.0,2614.0
9232793,"650 N Bedford St, Carlisle, PA 17013",,3.0,2.0,1255.0,40.208965,-77.183525,Sold,"$198,000",https://www.zillow.com/homedetails/650-N-Bedford-St-Carlisle-PA-17013/9232793_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.20896530151367,-77.18352508544922&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=0WF4u7M9EF4J1KF_ZclHAOju8bc=",,229200.0,,,136000.0,3484.0
9233544,"29 E Pomfret St, Carlisle, PA 17013",,,0.0,1248.0,40.19994,-77.18844,Sold,"$181,500",https://www.zillow.com/homedetails/29-E-Pomfret-St-Carlisle-PA-17013/9233544_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.1999397277832,-77.18843841552734&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=T1f9LhsmtzsIl-jFKD3L4G9vgxQ=",,204700.0,,,98900.0,1742.0
9236047,"125 W North St, Carlisle, PA 17013",,3.0,2.0,1360.0,40.20492,-77.19187,Sold,"$183,000",https://www.zillow.com/homedetails/125-W-North-St-Carlisle-PA-17013/9236047_zpid/,https://photos.zillowstatic.com/fp/6fc2e424acf532a0799c221d4aad5294-p_e.jpg,Turn Key Realty Group,202900.0,,,93100.0,2178.0
9265226,"25 N Middlesex Rd, Carlisle, PA 17013",,3.0,2.0,1612.0,40.23422,-77.1414,Sold,"$199,900",https://www.zillow.com/homedetails/25-N-Middlesex-Rd-Carlisle-PA-17013/9265226_zpid/,https://photos.zillowstatic.com/fp/eb0c5427f79e9c175d4fafcd99be1cac-p_e.jpg,Wolfe & Company REALTORS,234100.0,,,132000.0,6098.0
88959546,"124 Sable Dr, Carlisle, PA 17013",,3.0,3.0,1629.0,40.19154,-77.17135,Sold,"$200,000",https://www.zillow.com/homedetails/124-Sable-Dr-Carlisle-PA-17013/88959546_zpid/,https://photos.zillowstatic.com/fp/88ef6e2797cd3f4c1a1956eb30c2b157-p_e.jpg,Berkshire Hathaway HomeServices Homesale Realty,237200.0,,,142300.0,2614.0
9236162,"157 N West St, Carlisle, PA 17013",,2.0,1.0,2120.0,40.204754,-77.1932,Sold,"$199,500",https://www.zillow.com/homedetails/157-N-West-St-Carlisle-PA-17013/9236162_zpid/,https://photos.zillowstatic.com/fp/620e0dd9fbe2b618add9654c14609909-p_e.jpg,,224000.0,,,58500.0,3049.0
9235799,"509 W North St, Carlisle, PA 17013",,3.0,2.0,1800.0,40.205795,-77.20093,Sold,"$180,000",https://www.zillow.com/homedetails/509-W-North-St-Carlisle-PA-17013/9235799_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.20579528808594,-77.200927734375&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=RG_u7MAJSmujYmXYUukmbJAwCeM=",,223700.0,,,128600.0,3484.0
9236821,"832 N West St, Carlisle, PA 17013",,3.0,1.0,1248.0,40.21225,-77.19261,Sold,"$180,000",https://www.zillow.com/homedetails/832-N-West-St-Carlisle-PA-17013/9236821_zpid/,https://photos.zillowstatic.com/fp/d1e16d0e594003523e074a3ae21c8e9d-p_e.jpg,Keller Williams of Central PA,199600.0,,,108400.0,2614.0
9234116,"27 Walnut St, Carlisle, PA 17013",,3.0,1.0,1275.0,40.196743,-77.19064,Sold,"$200,000",https://www.zillow.com/homedetails/27-Walnut-St-Carlisle-PA-17013/9234116_zpid/,https://photos.zillowstatic.com/fp/d3682e8345c8d9be22dadc1e301d2d57-p_e.jpg,,217400.0,,,123500.0,871.0
9273377,"1881 Esther Dr, Carlisle, PA 17013",,3.0,2.0,1296.0,40.23235,-77.1862,Sold,"$185,000",https://www.zillow.com/homedetails/1881-Esther-Dr-Carlisle-PA-17013/9273377_zpid/,https://photos.zillowstatic.com/fp/28a4b1e4322c1ec13e5510d31c7798ef-p_e.jpg,Keller Williams of Central PA,225700.0,,,118000.0,7405.0
63668234,"4 Strawberry Dr, Carlisle, PA 17013",,2.0,2.0,1080.0,40.180916,-77.19479,Sold,"$187,500",https://www.zillow.com/homedetails/4-Strawberry-Dr-Carlisle-PA-17013/63668234_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.18091583251953,-77.19479370117188&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=djYcsM54qiR36x0jqUBaX1AE9Og=",,217100.0,,,141900.0,
9237166,"220 B St, Carlisle, PA 17013",,3.0,2.0,1386.0,40.20932,-77.19346,Sold,"$189,000",https://www.zillow.com/homedetails/220-B-St-Carlisle-PA-17013/9237166_zpid/,https://photos.zillowstatic.com/fp/288678d934ea00eb505c4828c21de4c4-p_e.jpg,Turn Key Realty Group,216600.0,,,104400.0,4356.0
